,year,month,species,isAdopted
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,House Rabbit,True
0,2018,7,House Rabbit,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Cat,True
0,2018,7,Dog,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,House Rabbit,True
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Others,False
0,2018,7,Dog,False
0,2018,7,Others,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Others,True
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,True
0,2018,7,Cat,True
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Dog,True
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Cat,True
0,2018,7,Dog,True
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,7,Dog,False
0,2018,7,Dog,False
0,2018,7,Cat,False
0,2018,7,Cat,False
0,2018,8,House Rabbit,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,House Rabbit,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,House Rabbit,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Dog,True
0,2018,8,Guinea Pig,True
0,2018,8,Guinea Pig,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Guinea Pig,True
0,2018,8,Guinea Pig,True
0,2018,8,House Rabbit,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Others,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Guinea Pig,False
0,2018,8,Guinea Pig,False
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Cat,False
0,2018,8,Dog,False
0,2018,8,Cat,True
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Dog,True
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Dog,False
0,2018,8,House Rabbit,True
0,2018,8,Dog,False
0,2018,8,Dog,True
0,2018,8,Cat,True
0,2018,8,Dog,True
0,2018,8,Cat,False
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Others,True
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Cat,False
0,2018,8,Dog,False
0,2018,8,Dog,False
0,2018,8,Cat,False
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Guinea Pig,True
0,2018,9,Guinea Pig,True
0,2018,9,Guinea Pig,True
0,2018,9,Guinea Pig,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Others,False
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,House Rabbit,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Others,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Others,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Others,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Others,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,True
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Rat,True
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,True
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Dog,True
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Cat,True
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Dog,True
0,2018,9,Others,False
0,2018,9,Others,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Dog,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,9,Cat,False
0,2018,10,Dog,True
0,2018,10,Cat,False
0,2018,10,Dog,True
0,2018,10,Dog,True
0,2018,10,Dog,True
0,2018,10,Dog,False
0,2018,10,Dog,False
0,2018,10,Dog,False
0,2018,10,Dog,False
0,2018,10,Dog,True
0,2018,10,Cat,False
0,2018,10,Dog,True
0,2018,10,House Rabbit,False
0,2018,10,Dog,True
0,2018,10,Cat,False
0,2018,10,Cat,True
0,2018,10,Cat,False
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,Cat,False
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,Cat,False
0,2018,10,Dog,False
0,2018,10,Cat,False
0,2018,10,Cat,True
0,2018,10,Dog,False
0,2018,10,Dog,False
0,2018,10,Cat,False
0,2018,10,Cat,False
0,2018,10,Dog,True
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,Dog,False
0,2018,10,Cat,True
0,2018,10,Dog,True
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,House Rabbit,True
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,Cat,True
0,2018,10,Dog,True
0,2018,10,Cat,True
0,2018,10,Dog,False
